source_file,line_number,raw_text,clean_text,formal_translation,detected_slang_terms,quality_flags,review_reason
train.jsonl,4133,"brain feels buff after learning new language stuff ✨🗣️ polyglot goals activated, cool skill to have 🙏 expand ur world","brain feels buff after learning new language stuff polyglot goals activated, cool skill to have expand ur world",I enjoy learning new languages.,,missing_slang,missing_slang
train.jsonl,4171,"bike chain lookin orange & rusty 😩⛓️ needs cleaning & lube STAT, rough ride incoming 🙏 maintenance fail","bike chain lookin orange rusty needs cleaning lube stat, rough ride incoming maintenance fail",My bike chain is rusty.,,missing_slang,missing_slang
train.jsonl,4198,finding intricate unique seashells? beachcomber jackpot ✨🐚 nature's tiny sculptures are amazing 🙏 ocean art,finding intricate unique seashells? beachcomber jackpot nature's tiny sculptures are amazing ocean art,I love finding unique seashells.,,missing_slang,missing_slang
train.jsonl,4213,just focusing on breath meditation really works tho ✨🧘‍♀️ mindful breathing = quick zen state 🙏 calms the mind,just focusing on breath meditation really works tho mindful breathing quick zen state calms the mind,I enjoy mindful breathing meditation.,,missing_slang,missing_slang
train.jsonl,4231,"voice soundin like a cat dragged it thru gravel 😩🐱 scratchy af, allergies or sick? send tea 🙏 rough audio day","voice soundin like a cat dragged it thru gravel scratchy af, allergies or sick? send tea rough audio day",My voice sounds scratchy.,,missing_slang,missing_slang
train.jsonl,4241,"OMG my fav band tourin nearby?? LFG! 🔥🎸 gotta cop tickets STAT, live music energy needed 🙏🤘","omg my fav band tourin nearby. lfg! gotta cop tickets stat, live music energy needed",My favorite band is touring nearby.,,missing_slang,missing_slang
train.jsonl,4281,rockin the mismatched sock look today (unintentionally) 😩🧦 where is the other one?? sock dimension strikes again 🙏 laundry fail,rockin the mismatched sock look today unintentionally where is the other one. sock dimension strikes again laundry fail,My favorite socks are mismatched.,,missing_slang,missing_slang
train.jsonl,4333,finding the perfect cozy reading nook? introvert heaven ✨📚 quiet escapism activated 🙏 happy place,finding the perfect cozy reading nook? introvert heaven quiet escapism activated happy place,I enjoy quiet reading nooks.,,missing_slang,missing_slang
train.jsonl,4336,"AC blastin kinda funky smell?? 😩👃 car air weirdness activated, filter change needed maybe? 🙏 pls dont be mold","ac blastin kinda funky smell. car air weirdness activated, filter change needed maybe? pls dont be mold",My car's AC smells weird.,,missing_slang,missing_slang
train.jsonl,4431,sticky keys making typing a struggle 😩⌨️ coffee spill residue maybe? needs cleaning STAT 🙏 tech hygiene fail,sticky keys making typing a struggle coffee spill residue maybe? needs cleaning stat tech hygiene fail,My laptop keys are sticky.,,missing_slang,missing_slang
train.jsonl,4528,vintage postcards are cool glimpses into history ✨💌 finding old ones? treasure hunt complete 🙏 aesthetic mail,vintage postcards are cool glimpses into history finding old ones? treasure hunt complete aesthetic mail,I love finding vintage postcards.,,missing_slang,missing_slang
train.jsonl,4541,"phone battery lasts approx 2 hours 😩🔋 dies way too fast, constant charger life 🙏 portable needed","phone battery lasts approx 2 hours dies way too fast, constant charger life portable needed",My phone battery dies quickly.,,missing_slang,missing_slang
train.jsonl,4566,fav coffee cup got a permanent stain?? 😩☕️ character flaw or tragic mark? 🙏 battle scar lol,fav coffee cup got a permanent stain. character flaw or tragic mark? battle scar lol,My favorite coffee cup has a stain.,,missing_slang,missing_slang
train.jsonl,4591,phone battery draining faster than my motivation today 😩🔋 tech aging maybe? time for upgrade soon? 🙏 power struggle,phone battery draining faster than my motivation today tech aging maybe? time for upgrade soon? power struggle,My phone battery is draining faster.,,missing_slang,missing_slang
train.jsonl,4608,finding quirky cool buttons feels like tiny art collecting ✨🔘 crafting supplies or outfit flair? yes 🙏 small treasures,finding quirky cool buttons feels like tiny art collecting crafting supplies or outfit flair? yes small treasures,I love finding unique buttons.,,missing_slang,missing_slang
train.jsonl,4748,finding cool handmade cards feels personal af ✨💌 support artists + thoughtful gesture? win win 🙏 special mail,finding cool handmade cards feels personal af support artists thoughtful gesture? win win special mail,I love finding unique handmade cards.,,missing_slang,missing_slang
train.jsonl,4766,back feelin so outta wack it needs professional cracking 😩🦴 chiro visit pending maybe? 🙏 alignment SOS,back feelin so outta wack it needs professional cracking chiro visit pending maybe? alignment sos,My back needs a chiropractor.,,missing_slang,missing_slang
train.jsonl,4776,"NEW SINGLE DROPPING FROM FAV ARTIST?! 🔥🎶 cancelling all plans, ready to stream on repeat 🙏 music bless","new single dropping from fav artist. cancelling all plans, ready to stream on repeat music bless",My favorite musician is releasing a single.,,missing_slang,missing_slang
train.jsonl,4779,yo where the link up later tho? 🤔📍 send addy.,yo where the link up later tho? send addy,Where are we meeting later?,,missing_slang,missing_slang
train.jsonl,4789,nah she got TALENT frfr ✨ skill level unmatched 💯,nah she got talent frfr skill level unmatched,She is very talented.,,missing_slang,missing_slang
train.jsonl,4795,nah that ain't fair whatsoever 🤨 the math ain't mathin.,nah that ain't fair whatsoever the math ain't mathin,That's not fair at all.,,missing_slang,missing_slang
train.jsonl,4892,"tryna cook sum new tonight ✨ new recipe attempt, wish me luck (or send takeout menu) 🙏🤞","tryna cook sum new tonight new recipe attempt, wish me luck or send takeout menu",I'm trying a new recipe.,,missing_slang,missing_slang
train.jsonl,4917,reminder to self: HYDRATE or diedrate 💧 drink more water fool 🙏 health first,reminder to self hydrate or diedrate drink more water fool health first,I need to drink more water.,,missing_slang,missing_slang
train.jsonl,5009,heard good things bout that cafe 🤔 wanna try it out? ☕️✨ foodie explore mission,heard good things bout that cafe wanna try it out? foodie explore mission,Let's try that cafe.,,missing_slang,missing_slang
train.jsonl,5027,"need a mental health day BADLY 😩 burnt out af, need one vacay day pls 🙏 recharge essential","need a mental health day badly burnt out af, need one vacay day pls recharge essential",I need a vacation day.,,missing_slang,missing_slang
train.jsonl,5045,smelling spice in the air 🔥🌶️ food gonna have kick maybe? nervous excitement 🙏 hope its good,smelling spice in the air food gonna have kick maybe? nervous excitement hope its good,That food smells spicy.,,missing_slang,missing_slang
train.jsonl,5102,phone dying & charger MIA 😭 need a charger STAT pls 🙏 power bank where u at?,phone dying charger mia need a charger stat pls power bank where u at,I need a phone charger.,,missing_slang,missing_slang
train.jsonl,5167,"my charger officially gave up the ghost 👻 need a new one STAT, phone dying 🙏 power required","my charger officially gave up the ghost need a new one stat, phone dying power required",I need a new charger.,,missing_slang,missing_slang
train.jsonl,5210,ooh yeah this feels calming af ✨😌 anxiety melting away 🙏 zen mode achieved,ooh yeah this feels calming af anxiety melting away zen mode achieved,That feels calming.,,missing_slang,missing_slang
train.jsonl,5489,"new cafe popped up, wanna check it out? ☕️✨ aesthetic maybe? foodie explore mission 🙏 hope coffee good","new cafe popped up, wanna check it out? aesthetic maybe? foodie explore mission hope coffee good",Let's try that new cafe.,,missing_slang,missing_slang
train.jsonl,5640,ooh yeah that feels instantly calming af ✨😌 anxiety levels droppin 🙏 zen moment achieved,ooh yeah that feels instantly calming af anxiety levels droppin zen moment achieved,That feels calming.,,missing_slang,missing_slang
validation.jsonl,35,bro givin big fr 🎁 generous king got heart 🙏 selfless vibes,bro givin big fr generous king got heart selfless vibes,He's very generous.,vibes|king|bro|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,110,she keepin it 100 fr 🙌 authentic queen no fake vibes 🙏 real energy,she keepin it 100 fr authentic queen no fake vibes real energy,She's very authentic.,vibes|queen|real|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,118,bro pushin everyone up fr 💪 motivator king inspires all 🙏 hype legend,bro pushin everyone up fr motivator king inspires all hype legend,He's a great motivator.,king|bro|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,121,vibes all good fr 😌 content king chillin happy 🙏 peace overload,vibes all good fr content king chillin happy peace overload,I'm feeling content.,vibes|king|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,126,this granola snappin loud fr 🥜 crunchy king vibes 🙏 snack elite,this granola snappin loud fr crunchy king vibes snack elite,This granola is so crunchy.,vibes|king|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,127,tryna bounce back fr 💪 resilient king stayin strong 🙏 comeback grind,tryna bounce back fr resilient king stayin strong comeback grind,I'm trying to be more resilient.,king|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,128,she lightin up souls fr 🔥 inspiring queen motivates all 🙏 vibe lifter,she lightin up souls fr inspiring queen motivates all vibe lifter,She's very inspiring.,queen|vibe|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,130,bro droppin bangers fr 😂 comedian king got us rollin 🙏 humor legend,bro droppin bangers fr comedian king got us rollin humor legend,He's a great comedian.,king|bro|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,133,vibes all sunny fr 😎 optimistic king seein bright days 🙏 hope overload,vibes all sunny fr optimistic king seein bright days hope overload,I'm feeling optimistic.,vibes|king|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,134,she makin moves first fr 🚀 proactive queen stays ahead 🙏 action legend,she makin moves first fr proactive queen stays ahead action legend,She's very proactive.,queen|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,136,bro keepin it real fr 🙌 genuine king no fake vibes 🙏 authentic energy,bro keepin it real fr genuine king no fake vibes authentic energy,He's really genuine.,vibes|real|king|bro|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,139,tryna face fears fr 🦁 courageous king steppin up 🙏 bravery grind,tryna face fears fr courageous king steppin up bravery grind,I'm trying to be more courageous.,king|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,140,she carin deep fr 😇 compassionate queen got love 🙏 empathy legend,she carin deep fr compassionate queen got love empathy legend,She's very compassionate.,queen|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,145,vibes sky high fr 🚀 uplifted king feelin great 🙏 positivity overload,vibes sky high fr uplifted king feelin great positivity overload,I'm feeling uplifted.,vibes|king|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,146,she thinkin of others fr 💭 considerate queen got heart 🙏 kindness champ,she thinkin of others fr considerate queen got heart kindness champ,She's very considerate.,queen|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,158,she keepin it 100 fr 🙌 authentic queen no fake vibes 🙏 real energy,she keepin it 100 fr authentic queen no fake vibes real energy,She's very authentic.,vibes|queen|real|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,160,bro hyped for everything fr 🎉 enthusiastic king got energy 🙏 vibe machine,bro hyped for everything fr enthusiastic king got energy vibe machine,He's really enthusiastic.,vibe|king|bro|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,163,tryna stay present fr 🧘 mindful king livin now 🙏 awareness grind,tryna stay present fr mindful king livin now awareness grind,I'm trying to be more mindful.,king|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,169,feelin brand new fr 🌟 refreshed king ready to roll 🙏 energy reset,feelin brand new fr refreshed king ready to roll energy reset,I'm feeling refreshed.,king|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,170,she carin deep fr 😇 compassionate queen got love 🙏 empathy legend,she carin deep fr compassionate queen got love empathy legend,She's very compassionate.,queen|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,172,bro charmin everyone fr 😎 charismatic king got vibes 🙏 crowd magnet,bro charmin everyone fr charismatic king got vibes crowd magnet,He's really charismatic.,vibes|king|bro|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,175,tryna see the bright side fr 😎 optimistic king chasin hope 🙏 good vibes grind,tryna see the bright side fr optimistic king chasin hope good vibes grind,I'm trying to be more optimistic.,vibes|king|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,176,she solid as a rock fr 💯 reliable queen never flakes 🙏 trust champ,she solid as a rock fr reliable queen never flakes trust champ,She's very reliable.,queen|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,178,bro paintin bangers fr 🎨 artist king got style 🙏 aesthetic legend,bro paintin bangers fr artist king got style aesthetic legend,He's a great artist.,king|bro|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,181,tryna speak my truth fr 💬 assertive king standin tall 🙏 confidence grind,tryna speak my truth fr assertive king standin tall confidence grind,I'm trying to be more assertive.,king|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,184,bro mappin it out fr 📅 planner king got it locked 🙏 foresight champ,bro mappin it out fr planner king got it locked foresight champ,He's a great planner.,king|bro|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,187,vibes all calm fr 😌 serene king in zen mode 🙏 peace maxed,vibes all calm fr serene king in zen mode peace maxed,I'm feeling serene.,vibes|king|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,188,she spittin clear fr 🗣️ articulate queen nails words 🙏 speech champ,she spittin clear fr articulate queen nails words speech champ,She's very articulate.,queen|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,190,bro holdin u up fr 🤝 supportive king got ur back 🙏 ride or die vibes,bro holdin u up fr supportive king got ur back ride or die vibes,He's really supportive.,vibes|king|bro|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,194,she sparkin magic fr 🎨 creative queen got vision 🙏 imagination champ,she sparkin magic fr creative queen got vision imagination champ,She's very creative.,queen|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,196,bro pushin everyone up fr 💪 motivator king inspires all 🙏 hype legend,bro pushin everyone up fr motivator king inspires all hype legend,He's a great motivator.,king|bro|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,199,feelin brand new fr 🌟 refreshed king ready to roll 🙏 energy reset,feelin brand new fr refreshed king ready to roll energy reset,I'm feeling refreshed.,king|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,200,she carin deep fr 😇 compassionate queen got love 🙏 empathy legend,she carin deep fr compassionate queen got love empathy legend,She's very compassionate.,queen|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,201,shelf wobblin fr 📚 gotta fix it king 🙏 sturdy vibes mission,shelf wobblin fr gotta fix it king sturdy vibes mission,I need to fix my shelf.,vibes|king|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,202,bro charmin everyone fr 😎 charismatic king got vibes 🙏 crowd magnet,bro charmin everyone fr charismatic king got vibes crowd magnet,He's really charismatic.,vibes|king|bro|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,205,tryna own my vibe fr 😎 confident king risin up 🙏 self-assured grind,tryna own my vibe fr confident king risin up self-assured grind,I'm trying to be more confident.,vibe|king|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,206,she holdin it down fr 🤝 supportive queen got ur back 🙏 ride or die vibes,she holdin it down fr supportive queen got ur back ride or die vibes,She's very supportive.,vibes|queen|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,207,earbuds lookin grimy fr 🎶 gotta clean em king 🙏 fresh audio vibes,earbuds lookin grimy fr gotta clean em king fresh audio vibes,I need to clean my earbuds.,vibes|clean|king|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,208,bro paintin bangers fr 🎨 artist king got style 🙏 aesthetic legend,bro paintin bangers fr artist king got style aesthetic legend,He's a great artist.,king|bro|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,209,writin workshop vibes? ✍️ lets craft some words fr king/queen 🙏 literary quest,writin workshop vibes? lets craft some words fr king queen literary quest,Let's go to a writing workshop.,vibes|queen|king|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,210,this wrap hittin deep fr 🌯 savory king vibes 🙏 lunch elite,this wrap hittin deep fr savory king vibes lunch elite,This wrap is so savory.,vibes|king|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,211,vibes all chill fr 😌 relaxed king in zen mode 🙏 stress-free vibes,vibes all chill fr relaxed king in zen mode stress-free vibes,I'm feeling relaxed.,vibes|chill|king|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,212,she glowin with charm fr ✨ charismatic queen owns it 🙏 vibe queen,she glowin with charm fr charismatic queen owns it vibe queen,She's very charismatic.,queen|vibe|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,213,chair creakin loud fr 🪑 gotta fix it king 🙏 sturdy vibes mission,chair creakin loud fr gotta fix it king sturdy vibes mission,I need to fix my chair.,vibes|king|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,214,bro sparkin genius fr 🎨 creative king got vision 🙏 imagination god,bro sparkin genius fr creative king got vision imagination god,He's really creative.,king|bro|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,215,pottery class vibes? 🏺 lets mold some art fr king/queen 🙏 creative escape,pottery class vibes? lets mold some art fr king queen creative escape,Let's go to a pottery class.,vibes|queen|king|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,216,this latte slidin down fr ☕ smooth king vibes 🙏 coffee elite,this latte slidin down fr smooth king vibes coffee elite,This latte is so smooth.,vibes|king|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,217,motivation on max fr 💥 motivated king ready to crush 🙏 grind mode on,motivation on max fr motivated king ready to crush grind mode on,I'm feeling motivated.,king|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,218,she solid as a rock fr 💯 reliable queen never flakes 🙏 trust champ,she solid as a rock fr reliable queen never flakes trust champ,She's very reliable.,queen|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,219,mousepad lookin grimy fr 🖱️ gotta clean it king 🙏 fresh tech vibes,mousepad lookin grimy fr gotta clean it king fresh tech vibes,I need to clean my mousepad.,vibes|clean|king|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,220,bro droppin melodies fr 🎶 musician king got soul 🙏 music legend,bro droppin melodies fr musician king got soul music legend,He's a great musician.,king|bro|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,222,this salad snappin fresh fr 🥗 crisp king vibes 🙏 healthy elite,this salad snappin fresh fr crisp king vibes healthy elite,This salad is so crisp.,vibes|king|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,223,tryna stay chill fr 😌 patient king waitin calm 🙏 zen grind,tryna stay chill fr patient king waitin calm zen grind,I'm trying to be more patient.,chill|king|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,224,she sparkin dreams fr 🔥 inspiring queen lifts souls 🙏 motivation champ,she sparkin dreams fr inspiring queen lifts souls motivation champ,She's very inspiring.,queen|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,225,lamp actin shady fr 💡 gotta fix it king 🙏 bright vibes mission,lamp actin shady fr gotta fix it king bright vibes mission,I need to fix my lamp.,vibes|king|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,226,bro givin big fr 🎁 generous king got heart 🙏 selfless vibes,bro givin big fr generous king got heart selfless vibes,He's really generous.,vibes|king|bro|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,227,book signin vibes? 📚 lets meet authors fr king/queen 🙏 literary quest,book signin vibes? lets meet authors fr king queen literary quest,Let's go to a book signing.,vibes|queen|king|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,228,this cookie meltin soft fr 🍪 soft king vibes 🙏 snack heaven,this cookie meltin soft fr soft king vibes snack heaven,This cookie is so soft.,vibes|king|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,229,hope hittin strong fr 🌟 hopeful king seein light 🙏 optimism overload,hope hittin strong fr hopeful king seein light optimism overload,I'm feeling hopeful.,king|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,230,she feelin all the feels fr 😔 empathetic queen got heart 🙏 emotional champ,she feelin all the feels fr empathetic queen got heart emotional champ,She's very empathetic.,queen|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,231,desk lookin like a warzone fr 🖥️ gotta sort it king 🙏 tidy vibes mission,desk lookin like a warzone fr gotta sort it king tidy vibes mission,I need to clean my desk.,vibes|king|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,232,bro leadin like a king fr 👑 leader king inspires all 🙏 squad motivator,bro leadin like a king fr leader king inspires all squad motivator,He's a great leader.,king|bro|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,233,dance class vibes? 💃 lets move our bodies fr king/queen 🙏 rhythm quest,dance class vibes? lets move our bodies fr king queen rhythm quest,Let's go to a dance class.,vibes|queen|king|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,234,this juice zappin my tongue fr 🥤 tangy af king 🙏 zesty vibes,this juice zappin my tongue fr tangy af king zesty vibes,This juice is so tangy.,vibes|king|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,235,energy on max fr ⚡ energized king ready to roll 🙏 power vibes,energy on max fr energized king ready to roll power vibes,I'm feeling energized.,vibes|king|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,236,she sparkin magic fr 🎨 creative queen got vision 🙏 imagination champ,she sparkin magic fr creative queen got vision imagination champ,She's very creative.,queen|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,237,files lookin chaotic fr 📂 gotta sort em king 🙏 digital glow up,files lookin chaotic fr gotta sort em king digital glow up,I need to organize my files.,king|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,238,bro solid every time fr 💯 reliable king never flakes 🙏 trust legend,bro solid every time fr reliable king never flakes trust legend,He's really reliable.,king|bro|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,239,photo workshop vibes? 📸 lets snap some shots fr king/queen 🙏 visual quest,photo workshop vibes? lets snap some shots fr king queen visual quest,Let's go to a photography workshop.,vibes|queen|king|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,240,this smoothie hittin crisp fr 🥤 refreshin af king 🙏 liquid vibes,this smoothie hittin crisp fr refreshin af king liquid vibes,This smoothie is so refreshing.,vibes|king|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,241,tryna own my vibe fr 😎 confident king risin up 🙏 self-assured grind,tryna own my vibe fr confident king risin up self-assured grind,I'm trying to be more confident.,vibe|king|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,242,she holdin it down fr 🤝 supportive queen got ur back 🙏 ride or die vibes,she holdin it down fr supportive queen got ur back ride or die vibes,She's very supportive.,vibes|queen|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,243,earbuds lookin grimy fr 🎶 gotta clean em king 🙏 fresh audio vibes,earbuds lookin grimy fr gotta clean em king fresh audio vibes,I need to clean my earbuds.,vibes|clean|king|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,244,bro paintin bangers fr 🎨 artist king got style 🙏 aesthetic legend,bro paintin bangers fr artist king got style aesthetic legend,He's a great artist.,king|bro|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,245,writin class vibes? ✍️ lets craft some words fr king/queen 🙏 literary quest,writin class vibes? lets craft some words fr king queen literary quest,Let's go to a writing class.,vibes|queen|king|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,246,this wrap hittin deep fr 🌯 savory king vibes 🙏 lunch elite,this wrap hittin deep fr savory king vibes lunch elite,This wrap is so savory.,vibes|king|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,247,vibes all chill fr 😌 relaxed king in zen mode 🙏 stress-free vibes,vibes all chill fr relaxed king in zen mode stress-free vibes,I'm feeling relaxed.,vibes|chill|king|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,248,she glowin with charm fr ✨ charismatic queen owns it 🙏 vibe queen,she glowin with charm fr charismatic queen owns it vibe queen,She's very charismatic.,queen|vibe|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,249,chair creakin loud fr 🪑 gotta fix it king 🙏 sturdy vibes mission,chair creakin loud fr gotta fix it king sturdy vibes mission,I need to fix my chair.,vibes|king|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,250,bro sparkin genius fr 🎨 creative king got vision 🙏 imagination god,bro sparkin genius fr creative king got vision imagination god,He's really creative.,king|bro|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,251,pottery class vibes? 🏺 lets mold some art fr king/queen 🙏 creative escape,pottery class vibes? lets mold some art fr king queen creative escape,Let's go to a pottery class.,vibes|queen|king|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,252,this latte slidin down fr ☕ smooth king vibes 🙏 coffee elite,this latte slidin down fr smooth king vibes coffee elite,This latte is so smooth.,vibes|king|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,253,motivation on max fr 💥 motivated king ready to crush 🙏 grind mode on,motivation on max fr motivated king ready to crush grind mode on,I'm feeling motivated.,king|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,254,she solid as a rock fr 💯 reliable queen never flakes 🙏 trust champ,she solid as a rock fr reliable queen never flakes trust champ,She's very reliable.,queen|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,255,mousepad lookin grimy fr 🖱️ gotta clean it king 🙏 fresh tech vibes,mousepad lookin grimy fr gotta clean it king fresh tech vibes,I need to clean my mousepad.,vibes|clean|king|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,256,bro droppin melodies fr 🎶 musician king got soul 🙏 music legend,bro droppin melodies fr musician king got soul music legend,He's a great musician.,king|bro|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,257,film fest vibes? 🎬 lets binge cinema fr king/queen 🙏 movie quest,film fest vibes? lets binge cinema fr king queen movie quest,Let's go to a film festival.,vibes|queen|king|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,258,this salad snappin fresh fr 🥗 crisp king vibes 🙏 healthy elite,this salad snappin fresh fr crisp king vibes healthy elite,This salad is so crisp.,vibes|king|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,259,tryna stay chill fr 😌 patient king waitin calm 🙏 zen grind,tryna stay chill fr patient king waitin calm zen grind,I'm trying to be more patient.,chill|king|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,260,she sparkin dreams fr 🔥 inspiring queen lifts souls 🙏 motivation champ,she sparkin dreams fr inspiring queen lifts souls motivation champ,She's very inspiring.,queen|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,261,lamp actin shady fr 💡 gotta fix it king 🙏 bright vibes mission,lamp actin shady fr gotta fix it king bright vibes mission,I need to fix my lamp.,vibes|king|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,262,bro givin big fr 🎁 generous king got heart 🙏 selfless vibes,bro givin big fr generous king got heart selfless vibes,He's really generous.,vibes|king|bro|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,263,book signin vibes? 📚 lets meet authors fr king/queen 🙏 literary quest,book signin vibes? lets meet authors fr king queen literary quest,Let's go to a book signing.,vibes|queen|king|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,264,this cookie meltin soft fr 🍪 soft king vibes 🙏 snack heaven,this cookie meltin soft fr soft king vibes snack heaven,This cookie is so soft.,vibes|king|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,265,hope hittin strong fr 🌟 hopeful king seein light 🙏 optimism overload,hope hittin strong fr hopeful king seein light optimism overload,I'm feeling hopeful.,king|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,266,she feelin all the feels fr 😔 empathetic queen got heart 🙏 emotional champ,she feelin all the feels fr empathetic queen got heart emotional champ,She's very empathetic.,queen|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,267,desk lookin like a warzone fr 🖥️ gotta sort it king 🙏 tidy vibes mission,desk lookin like a warzone fr gotta sort it king tidy vibes mission,I need to clean my desk.,vibes|king|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,268,bro leadin like a king fr 👑 leader king inspires all 🙏 squad motivator,bro leadin like a king fr leader king inspires all squad motivator,He's a great leader.,king|bro|fr,duplicate_clean_text,duplicate_clean_text
validation.jsonl,269,dance class vibes? 💃 lets move our bodies fr king/queen 🙏 rhythm quest,dance class vibes? lets move our bodies fr king queen rhythm quest,Let's go to a dance class.,vibes|queen|king|fr,duplicate_clean_text,duplicate_clean_text
