id,raw_text,clean_text,detected_slang_terms,formal_translation,sentiment,confidence_label,source,platform,unknown_terms,quality_flags,training_ready
4230,space exploration news always blows my mind ✨🚀 learning bout rockets & planets? peak nerd excitement 🙏 to infinity!,space exploration news always blows my mind learning bout rockets planets? peak nerd excitement to infinity,peak,I enjoy learning about space exploration.,positive,high,new_raw_parallel,synthetic,,clean,True
4231,space facts make my brain expand ✨🚀 learning bout stars & stuff? cool af fr 🙏 cosmic curiosity,space facts make my brain expand learning bout stars stuff? cool af fr cosmic curiosity,fr,I enjoy learning about astronomy.,neutral,high,new_raw_parallel,synthetic,,clean,True
4232,space is infinitely cool fr ✨🚀 learning bout planets & nebulas? peak fascination 🙏 mind expanding,space is infinitely cool fr learning bout planets nebulas? peak fascination mind expanding,peak|fr,I love learning about space.,positive,high,new_raw_parallel,synthetic,,clean,True
4234,speaks to crowds but stays CHILL?? ✨🎤 calm public speaker queen has no fear 🙏 confident delivery,speaks to crowds but stays chill. calm public speaker queen has no fear confident delivery,queen|chill,She remains calm during public speaking.,positive,high,new_raw_parallel,synthetic,,clean,True
4235,"spice cabinet chaos realm rn 🌶️😵‍💫 gotta organize the seasonings fr, find things easier 🙏 culinary order","spice cabinet chaos realm rn gotta organize the seasonings fr, find things easier culinary order",fr|rn,I need to organize my spices.,neutral,high,new_raw_parallel,synthetic,,clean,True
4236,"spice collection chaos zone rn 😵‍💫🌶️ gotta alphabetize or smthn fr, find cumin challenge 🙏 organize!","spice collection chaos zone rn gotta alphabetize or smthn fr, find cumin challenge organize",fr|rn,I need to organize my spice collection.,neutral,high,new_raw_parallel,synthetic,,clean,True
4237,spice grinder lookin dusty fr 🌶️ gotta clean it king 🙏 flavor vibes mission,spice grinder lookin dusty fr gotta clean it king flavor vibes mission,vibes|clean|king|fr,I need to clean my spice grinder.,positive,high,new_raw_parallel,synthetic,,clean,True
4238,"spice rack lookin like a spice tornado hit it 🌶️🌪️ gotta organize that chaos fr, alphabetize maybe? 🙏 culinary order","spice rack lookin like a spice tornado hit it gotta organize that chaos fr, alphabetize maybe? culinary order",fr,I need to organize my spice rack.,neutral,high,new_raw_parallel,synthetic,,clean,True
4239,spice rack lookin wild fr 🌶️ gotta sort it king 🙏 flavor vibes mission,spice rack lookin wild fr gotta sort it king flavor vibes mission,vibes|wild|king|fr,I need to clean my spice rack.,positive,high,new_raw_parallel,synthetic,,clean,True
4241,spotting cool quirky building features? peak urban exploring joy ✨🏢 architectural easter eggs fr 🙏 appreciate the details,spotting cool quirky building features? peak urban exploring joy architectural easter eggs fr appreciate the details,peak|fr,I love finding unique architectural features.,positive,high,new_raw_parallel,synthetic,,clean,True
4242,spotting cool street art is peak urban exploration ✨🎨 unexpected dope finds brighten the day fr 🙏💯,spotting cool street art is peak urban exploration unexpected dope finds brighten the day fr,peak|fr,I love finding unexpected street art.,positive,high,new_raw_parallel,synthetic,,clean,True
4243,spotting cool unique buildings is peak urban exploration ✨🏢 architectural style hunt vibes fr 🙏 appreciate design,spotting cool unique buildings is peak urban exploration architectural style hunt vibes fr appreciate design,vibes|peak|fr,I love finding unique architectural styles.,positive,high,new_raw_parallel,synthetic,,clean,True
4245,spotting wildflowers feels like finding nature's confetti ✨🌸 colorful bursts of joy fr 🙏 pretty finds,spotting wildflowers feels like finding nature's confetti colorful bursts of joy fr pretty finds,fr,I love finding colorful wildflowers.,neutral,high,new_raw_parallel,synthetic,,clean,True
4246,Spreading kindness and positive vibes. 💖,spreading kindness and positive vibes,vibes,I'm kind.,neutral,high,new_raw_parallel,synthetic,,clean,True
4247,"squinting at everything rn 🤓 new glasses needed ASAP, world lookin blurry 🙏 time for an eye check","squinting at everything rn new glasses needed asap, world lookin blurry time for an eye check",rn,I need to get new glasses.,neutral,high,new_raw_parallel,synthetic,,clean,True
4249,stackin bread for a getaway ✈️💸 trip saving mode activated fr 🙏 wanderlust budget,stackin bread for a getaway trip saving mode activated fr wanderlust budget,fr,I'm saving for a trip.,neutral,high,new_raw_parallel,synthetic,,clean,True
4250,"stackin bread for that down payment fr 💰🏡 grindin towards the goal, future homeowner vibes loadin 🙏💯","stackin bread for that down payment fr grindin towards the goal, future homeowner vibes loadin",vibes|fr,I'm trying to save for a down payment.,neutral,high,new_raw_parallel,synthetic,,clean,True
4251,stained glass is peak light art fr ✨🌈 finding colorful pieces feels magical 🙏 beautiful craftsmanship,stained glass is peak light art fr finding colorful pieces feels magical beautiful craftsmanship,peak|fr,I love finding colorful stained glass.,positive,high,new_raw_parallel,synthetic,,clean,True
4253,"standard methods ain't it, need innovation fr ✨💡 fresh ideas required, think different queen/king 🙏 new solution","standard methods ain't it, need innovation fr fresh ideas required, think different queen king new solution",queen|king|fr,This approach requires innovation.,positive,high,new_raw_parallel,synthetic,,clean,True
4254,"standard solutions ain't workin 🤔 need a creative fix fr, time for big brain innovation ✨💡 think different","standard solutions ain't workin need a creative fix fr, time for big brain innovation think different",fr,This problem requires a creative solution.,neutral,high,new_raw_parallel,synthetic,,clean,True
4255,"standard solutions won't work, need creativity fr ✨💡 problem-solving outside the box needed 🙏 innovative fix","standard solutions won't work, need creativity fr problem-solving outside the box needed innovative fix",fr,This requires creative problem-solving.,neutral,high,new_raw_parallel,synthetic,,clean,True
4256,star gazing is peak existential chill ✨🔭 contemplating the universe vibes 🙏 smol & infinite feelings,star gazing is peak existential chill contemplating the universe vibes smol infinite feelings,vibes|chill|peak,I enjoy watching the stars.,positive,high,new_raw_parallel,synthetic,,clean,True
4257,"star gazing night? ✨🔭 lets find a dark spot & look up fr, cosmic beauty calling 🙏 connect w universe","star gazing night? lets find a dark spot look up fr, cosmic beauty calling connect w universe",fr|w,Let's go stargazing.,positive,high,new_raw_parallel,synthetic,,clean,True
4258,star gazing on a quiet night? peak cosmic chill ✨🔭 feelin smol & connected to universe 🙏 beautiful,star gazing on a quiet night? peak cosmic chill feelin smol connected to universe beautiful,chill|peak,I enjoy quiet nights stargazing.,positive,high,new_raw_parallel,synthetic,,clean,True
4259,stargazin event vibes? 🌠 lets peep the cosmos fr king/queen 🙏 celestial quest,stargazin event vibes? lets peep the cosmos fr king queen celestial quest,vibes|queen|king|fr,Let's go to a stargazing event.,positive,high,new_raw_parallel,synthetic,,clean,True
4261,stargazing just puts shi in perspective fr ✨🌌 lookin at the universe & feelin smol? oddly comforting 🙏😌,stargazing just puts shi in perspective fr lookin at the universe feelin smol? oddly comforting,fr,I enjoy stargazing.,neutral,high,new_raw_parallel,synthetic,,clean,True
4262,stargazing tonight? ✨🔭 need those cosmic perspective vibes fr 🙏 look up!,stargazing tonight? need those cosmic perspective vibes fr look up,vibes|fr,Let's go stargazing.,neutral,high,new_raw_parallel,synthetic,,clean,True
4263,starin out the window & thinking? peak main character energy ✨🪟 quiet contemplation time 🙏 processing feels,starin out the window thinking? peak main character energy quiet contemplation time processing feels,main character|peak,I enjoy quiet contemplation by the window.,positive,high,new_raw_parallel,synthetic,,clean,True
4264,staring at a closet full of clothes like 'i have NOTHING to wear' 😩😭 the eternal struggle is REAL ✨,staring at a closet full of clothes like 'i have nothing to wear' the eternal struggle is real,real,I have nothing to wear.,positive,high,new_raw_parallel,synthetic,,clean,True
4265,"staring at fireplace flames = mesmerizing fr ✨🔥 hypnotic & cozy vibes, perfect chill activity 🙏🔥","staring at fireplace flames mesmerizing fr hypnotic cozy vibes, perfect chill activity",vibes|chill|fr,I enjoy watching the flames in a fireplace.,positive,high,new_raw_parallel,synthetic,,clean,True
4266,"staying hydrated is a full time job istg 💧 reminders needed fr, sip sip sip 🙏 keep the vessel juicy","staying hydrated is a full time job istg reminders needed fr, sip sip sip keep the vessel juicy",fr,I need to remember to drink water throughout the day.,neutral,high,new_raw_parallel,synthetic,,clean,True
4267,"step counter about to die mid-step 😩 gotta charge the tracker fr, did the steps even count?? 🙏🔋 tech needs juice","step counter about to die mid-step gotta charge the tracker fr, did the steps even count. tech needs juice",mid|fr,I need to charge my fitness tracker.,negative,high,new_raw_parallel,synthetic,,clean,True
4268,"stepped in a puddle, shoes are soaked 😩💦 wet sock nightmare activated, squish squish fr 🙏 send dry socks","stepped in a puddle, shoes are soaked wet sock nightmare activated, squish squish fr send dry socks",fr,My shoes are wet.,neutral,high,new_raw_parallel,synthetic,,clean,True
4269,"stepped in wet patch WITH SOCKS ON 🤮💀 day RUINED, immediate sock change required 😭 sensory nightmare fr","stepped in wet patch with socks on day ruined, immediate sock change required sensory nightmare fr",fr,I stepped in something wet while wearing socks.,neutral,high,new_raw_parallel,synthetic,,clean,True
4270,stomach growlin fr 🍽️ need a snack king 🙏 hunger alert,stomach growlin fr need a snack king hunger alert,king|fr,I'm feeling hungry.,positive,high,new_raw_parallel,synthetic,,clean,True
4272,"storm watching lowkey epic tho? ✨⛈️ dramatic weather vibes, nature showing off fr 🙏 cozy & powerful","storm watching lowkey epic tho? dramatic weather vibes, nature showing off fr cozy powerful",lowkey|vibes|fr,I enjoy watching storms.,neutral,high,new_raw_parallel,synthetic,,clean,True
4273,storytellin vibes? 📖 lets hear some tales fr king/queen 🙏 narrative quest,storytellin vibes? lets hear some tales fr king queen narrative quest,vibes|queen|king|fr,Let's go to a storytelling night.,positive,high,new_raw_parallel,synthetic,,clean,True
4274,"stovetop looking like a crime scene after cooking 😩🍳 gotta clean that grime fr, spatter central 🙏 kitchen duty","stovetop looking like a crime scene after cooking gotta clean that grime fr, spatter central kitchen duty",clean|fr,I need to clean my stovetop.,positive,high,new_raw_parallel,synthetic,,clean,True
4276,street art vibes? 🎨 lets check murals fr king/queen 🙏 urban adventure,street art vibes? lets check murals fr king queen urban adventure,vibes|queen|king|fr,Let's go to a street art tour.,positive,high,new_raw_parallel,synthetic,,clean,True
4277,street fair vibes? 🎪 lets vibe with vendors fr king/queen 🙏 local adventure,street fair vibes? lets vibe with vendors fr king queen local adventure,vibes|queen|vibe|king|fr,Let's go to a street fair.,positive,high,new_raw_parallel,synthetic,,clean,True
4278,stress creepin hard fr 😫 need to chill king 🙏 zen mode needed,stress creepin hard fr need to chill king zen mode needed,chill|king|fr,I'm feeling a bit stressed.,positive,high,new_raw_parallel,synthetic,,clean,True
4279,stress hits & her organization goes into OVERDRIVE?? ✨🗓️ copes w stress queen stays in control 🙏 impressive method,stress hits her organization goes into overdrive. copes w stress queen stays in control impressive method,queen|w,She handles stress by staying organized.,positive,high,new_raw_parallel,synthetic,,clean,True
4280,stress hits & she handles it like a BOSS ✨💪 effective queen stays focused & solves it 🙏 admire the cool,stress hits she handles it like a boss effective queen stays focused solves it admire the cool,queen,She handles stressful situations effectively.,positive,high,new_raw_parallel,synthetic,,clean,True
4282,stress levels are currently exceeding maximum capacity. send wine and chill vibes 🍷,stress levels are currently exceeding maximum capacity. send wine and chill vibes,vibes|chill,I'm stressed.,positive,high,new_raw_parallel,synthetic,,clean,True
4284,"stress levels high key critical rn 😩 gotta manage this better fr, find that zen 🙏🧘‍♀️ need chill","stress levels high key critical rn gotta manage this better fr, find that zen need chill",chill|fr|rn,I need to manage stress better.,positive,high,new_raw_parallel,synthetic,,clean,True
4285,stressful project deadline but shes calm?? ✨🧘‍♀️ calm under pressure queen navigates chaos well 🙏 inspiring zen,stressful project deadline but shes calm. calm under pressure queen navigates chaos well inspiring zen,queen,She handles stressful projects calmly.,positive,high,new_raw_parallel,synthetic,,clean,True
4286,stressful project? she executes effectively queen fr 💪 stays calm & delivers under pressure 🙏 reliable af,stressful project? she executes effectively queen fr stays calm delivers under pressure reliable af,queen|fr,She handles stressful projects effectively.,positive,high,new_raw_parallel,synthetic,,clean,True
4287,stressful project? she handles it effectively queen fr 💪 stays organized & delivers 🙏 pressure player,stressful project? she handles it effectively queen fr stays organized delivers pressure player,queen|fr,She handles stressful projects effectively.,positive,high,new_raw_parallel,synthetic,,clean,True
4288,stressful situation but she cool as a cucumber? ✨🧘‍♀️ pro handler queen got ice veins 🙏 teach me zen,stressful situation but she cool as a cucumber? pro handler queen got ice veins teach me zen,queen,She handles stress like a pro.,positive,high,new_raw_parallel,synthetic,,clean,True
4289,stressful situation but she's chill af? remarkable calm ✨🧘‍♀️ stress proof queen 🙏 teach me sensei,stressful situation but she's chill af? remarkable calm stress proof queen teach me sensei,queen|chill,She handles stress with remarkable calm.,positive,high,new_raw_parallel,synthetic,,clean,True
4290,"struggled to finish that boring book fr 😴 yawn fest plot, couldn't get into it 👎","struggled to finish that boring book fr yawn fest plot, couldn't get into it",fr,That book was boring.,neutral,high,new_raw_parallel,synthetic,,clean,True
4291,"stuck in my own head, need fresh perspectives fr 🤔 need new angles king/queen 🙏 shake things up","stuck in my own head, need fresh perspectives fr need new angles king queen shake things up",queen|king|fr,I need some fresh perspectives.,positive,high,new_raw_parallel,synthetic,,clean,True
4292,"stuck in this bureaucratic hell loop 😵‍💫📄 sending me in circles fr, make it stop 🙏 inefficiency peak","stuck in this bureaucratic hell loop sending me in circles fr, make it stop inefficiency peak",peak|fr,This feels like a bureaucratic loop.,positive,high,new_raw_parallel,synthetic,,clean,True
4293,stuck in traffic and slowly losing my sanity 🫠🚗💨 the urge to just get out and walk is STRONG rn 😩,stuck in traffic and slowly losing my sanity the urge to just get out and walk is strong rn,rn,This traffic is making me crazy.,neutral,high,new_raw_parallel,synthetic,,clean,True
4294,stuck workin late tonight fr 😩 office grind continues after hours 🙏 send snacks pls,stuck workin late tonight fr office grind continues after hours send snacks pls,fr,I'm working late.,neutral,high,new_raw_parallel,synthetic,,clean,True
4295,stuck? she got a creative fix fr ✨💡 innovative solution queen thinks different 🙏 genius brain,stuck? she got a creative fix fr innovative solution queen thinks different genius brain,queen|fr,She always has a creative solution.,positive,high,new_raw_parallel,synthetic,,clean,True
4296,stuck? she got a creative suggestion ready ✨💡 idea queen thinks outside the norm 🙏 fresh perspective,stuck? she got a creative suggestion ready idea queen thinks outside the norm fresh perspective,queen,She always has a creative suggestion.,positive,high,new_raw_parallel,synthetic,,clean,True
4297,stuck? she got insightful solutions fr ✨💡 smart queen finds answers u didn't think of 🙏 problem solved,stuck? she got insightful solutions fr smart queen finds answers u didn't think of problem solved,queen|fr,She always offers insightful solutions.,positive,high,new_raw_parallel,synthetic,,clean,True
4299,"subscribing to too much shi rn 💸 gotta organize my subscriptions fr, save some coin 🙏 declutter digital life","subscribing to too much shi rn gotta organize my subscriptions fr, save some coin declutter digital life",fr|rn,I need to organize my digital subscriptions.,neutral,high,new_raw_parallel,synthetic,,clean,True
4300,success comes & she stays graceful ✨👑 humble queen handles wins beautifully 🙏 classy af,success comes she stays graceful humble queen handles wins beautifully classy af,queen,She handles success gracefully.,positive,high,new_raw_parallel,synthetic,,clean,True
4301,"success doesn't change her, she stay grounded fr ✨🙏 humble queen keeps it real 💯 respectable af","success doesn't change her, she stay grounded fr humble queen keeps it real respectable af",queen|real|fr,She remains grounded despite success.,positive,high,new_raw_parallel,synthetic,,clean,True
4302,success hits & she focuses on gratitude? ✨🙏 thankful queen appreciates the wins 🙏 humble & grounded,success hits she focuses on gratitude? thankful queen appreciates the wins humble grounded,queen,She handles success with gratitude.,positive,high,new_raw_parallel,synthetic,,clean,True
4303,successful negotiation led to a mutually beneficial agreement ✨ strengthened relationships and paved the way for future collaborations. we ate💅,successful negotiation led to a mutually beneficial agreement strengthened relationships and paved the way for future collaborations. we ate,ate,"The successful negotiation resulted in a mutually beneficial agreement, strengthening relationships and paving the way for future collaborations.",positive,high,new_raw_parallel,synthetic,,clean,True
4304,successful product launch exceeded all expectations ✨ exceeded sales targets and generated significant positive media coverage. we ate💅,successful product launch exceeded all expectations exceeded sales targets and generated significant positive media coverage. we ate,ate,"The successful product launch exceeded all expectations, exceeding sales targets and generating significant positive media coverage.",positive,high,new_raw_parallel,synthetic,,clean,True
4305,successful project launch was a major milestone ✨ demonstrated the team's commitment to excellence and collaboration. we ate💅,successful project launch was a major milestone demonstrated the team's commitment to excellence and collaboration. we ate,ate,"The successful project launch marked a significant milestone, demonstrating the team's commitment to excellence and collaboration.",positive,high,new_raw_parallel,synthetic,,clean,True
4306,succulent vibes? 🌵 lets plant some babies fr king/queen 🙏 green quest,succulent vibes? lets plant some babies fr king queen green quest,vibes|queen|king|fr,Let's go to a succulent class.,positive,high,new_raw_parallel,synthetic,,clean,True
4307,"summer rain sounds cozy & refreshing ✨🌧️ natures reset button fr, cool down vibes 🙏😌","summer rain sounds cozy refreshing natures reset button fr, cool down vibes",vibes|fr,I love the sound of summer rain.,neutral,high,new_raw_parallel,synthetic,,clean,True
4308,"summer went 'poof' and now it's nearly gone?? 😭🫠 time needs to chill fr, not ready for autumn vibes yet 🍂","summer went 'poof' and now it's nearly gone. time needs to chill fr, not ready for autumn vibes yet",vibes|chill|fr,I can't believe summer is almost over.,positive,high,new_raw_parallel,synthetic,,clean,True
4309,sun on my skin just feels GOOD ✨☀️ warmth + vitamin d = happiness 🙏 soak it up (w sunscreen tho),sun on my skin just feels good warmth vitamin d happiness soak it up w sunscreen tho,w,I love feeling the sun on my skin.,positive,high,new_raw_parallel,synthetic,,clean,True
4310,sun's out = happiness activated ☀️😎 vitamin d charging my batteries fr ✨ lets gooo,sun's out happiness activated vitamin d charging my batteries fr lets goo,fr,I love sunny days.,neutral,high,new_raw_parallel,synthetic,,clean,True
4311,"sunglasses got smudges & dust everywhere 😩🕶️ gotta clean em for clear views fr, stylish hygiene 🙏 wipe em down","sunglasses got smudges dust everywhere gotta clean em for clear views fr, stylish hygiene wipe em down",clean|fr,I need to clean my sunglasses.,positive,high,new_raw_parallel,synthetic,,clean,True
4312,sunglasses lookin smudged fr 🕶️ gotta clean em king 🙏 clear vision vibes,sunglasses lookin smudged fr gotta clean em king clear vision vibes,vibes|clean|king|fr,I need to clean my sunglasses.,positive,high,new_raw_parallel,synthetic,,clean,True
4313,"sunrise vibes are immaculate ✨🌅 peaceful start to the day, beautiful colors 🙏 quiet beauty","sunrise vibes are immaculate peaceful start to the day, beautiful colors quiet beauty",vibes,I enjoy watching the sunrise.,neutral,high,new_raw_parallel,synthetic,,clean,True
4314,sunscreen smell = beach & summer vibes ✨☀️ nostalgia for warm days activated 🙏 vacation mode loading,sunscreen smell beach summer vibes nostalgia for warm days activated vacation mode loading,vibes,I enjoy the smell of sunscreen.,neutral,high,new_raw_parallel,synthetic,,clean,True
4315,sunset chasin vibes? 🌅 lets catch that glow fr king/queen 🙏 nature’s flex,sunset chasin vibes? lets catch that glow fr king queen nature s flex,vibes|queen|king|fr,Let's watch a sunset.,positive,high,new_raw_parallel,synthetic,,clean,True
4316,sunset over water = peak beauty vibes ✨🌊 colorful sky reflections are magical fr 🙏 serene scene,sunset over water peak beauty vibes colorful sky reflections are magical fr serene scene,vibes|peak|fr,I enjoy watching sunsets over water.,positive,high,new_raw_parallel,synthetic,,clean,True
4317,sunset poppin off fr 🌅 sky paintin masterpieces 🙏 golden hour elite,sunset poppin off fr sky paintin masterpieces golden hour elite,fr,The sunset is gorgeous today.,neutral,high,new_raw_parallel,synthetic,,clean,True
4318,"sunsets are free art shows fr ✨🌅 golden hour vibes, nature flexin 🙏 beautiful","sunsets are free art shows fr golden hour vibes, nature flexin beautiful",vibes|fr,I enjoy watching the sunset.,neutral,high,new_raw_parallel,synthetic,,clean,True
4319,"sunsets are free therapy fr ✨🌅 beautiful sky vibes, instant moment of peace 🙏😌 appreciate nature's art","sunsets are free therapy fr beautiful sky vibes, instant moment of peace appreciate nature's art",vibes|fr,I enjoy watching sunsets.,neutral,high,new_raw_parallel,synthetic,,clean,True
4320,"sunshine after rain just feels hopeful af ✨🌦️ fresh start vibes, smells clean too 🙏😌 beautiful","sunshine after rain just feels hopeful af fresh start vibes, smells clean too beautiful",vibes|clean,I love the feeling of sun after rain.,positive,high,new_raw_parallel,synthetic,,clean,True
4321,"sunshine = immediate squint mode 😎😩 light sensitive eyes fr, need shades always 🙏 vampire vibes?","sunshine immediate squint mode light sensitive eyes fr, need shades always vampire vibes",vibes|fr,My eyes are sensitive to light.,neutral,high,new_raw_parallel,synthetic,,clean,True
4322,sunshine on skin = instant happiness boost ✨☀️ vitamin d charging my soul fr 🙏 good vibes,sunshine on skin instant happiness boost vitamin d charging my soul fr good vibes,vibes|fr,I love the feeling of sunshine.,neutral,high,new_raw_parallel,synthetic,,clean,True
4324,sushi spot vibes? 🍣 lets roll some raw fr king/queen 🙏 flavor adventure,sushi spot vibes? lets roll some raw fr king queen flavor adventure,vibes|queen|king|fr,Let's try that new sushi place.,positive,high,new_raw_parallel,synthetic,,clean,True
4325,swappin juice for water more often fr 💧 less sugar more hydration challenge 🙏 healthy swap goal,swappin juice for water more often fr less sugar more hydration challenge healthy swap goal,fr,I need to drink more water instead of juice.,neutral,high,new_raw_parallel,synthetic,,clean,True
4326,"swear voice AI misunderstands me on PURPOSE 😩🤖 tech hates me fr, frustrating comms fail 🙏 just listen pls!","swear voice ai misunderstands me on purpose tech hates me fr, frustrating comms fail just listen pls",fr,My voice recognition hates me.,neutral,high,new_raw_parallel,synthetic,,clean,True
4327,"taco tuesday energy? lets try that mexican spot 🌮🥑 foodie quest fr, need guac STAT 🙏 hope its authentic","taco tuesday energy? lets try that mexican spot foodie quest fr, need guac stat hope its authentic",fr,Let's try that Mexican place.,neutral,high,new_raw_parallel,synthetic,,clean,True
4328,takin a quick mindful breathing break resets the brain fr ✨🧘‍♀️ short zen moments needed 🙏 quick calm,takin a quick mindful breathing break resets the brain fr short zen moments needed quick calm,fr,I enjoy mindful breathing breaks.,neutral,high,new_raw_parallel,synthetic,,clean,True
4329,takin a sec to appreciate shi? essential fr 🙏 gratitude moments reset perspective ✨😌 thankful vibes,takin a sec to appreciate shi? essential fr gratitude moments reset perspective thankful vibes,vibes|fr,I enjoy quiet moments of gratitude.,neutral,high,new_raw_parallel,synthetic,,clean,True
4330,takin a sec to just BE here? needed fr ✨🧘‍♀️ mindful moments reset the brain 🙏 appreciating the now,takin a sec to just be here? needed fr mindful moments reset the brain appreciating the now,fr,I enjoy mindful moments.,neutral,high,new_raw_parallel,synthetic,,clean,True
4331,takin a sec to just BREATHE & be present? essential fr ✨🧘‍♀️ mindful moments reset the chaos 🙏 grounding practice,takin a sec to just breathe be present? essential fr mindful moments reset the chaos grounding practice,fr,I enjoy mindful moments.,neutral,high,new_raw_parallel,synthetic,,clean,True
4332,"talk is cheap, gotta focus on execution fr 💪 gettin shi DONE king/queen, action time 🙏💯 make it happen","talk is cheap, gotta focus on execution fr gettin shi done king queen, action time make it happen",queen|king|fr,I need to focus on execution.,positive,high,new_raw_parallel,synthetic,,clean,True
4333,"talked all day, voice feels tired af 😩 needs rest & tea fr, vocal cords overworked 🙏 silent mode incoming","talked all day, voice feels tired af needs rest tea fr, vocal cords overworked silent mode incoming",fr,My voice feels tired after talking.,neutral,high,new_raw_parallel,synthetic,,clean,True
4336,tax season is looming *internal screaming* 😩 gotta do the adulting nightmare fr 🙏 send patience & refunds 💸,tax season is looming internal screaming gotta do the adulting nightmare fr send patience refunds,fr,I need to do my taxes.,neutral,high,new_raw_parallel,synthetic,,clean,True
4337,"tax time = receipt hunting nightmare 😩🧾 gotta organize that paper trail fr, adulting is tedious 🙏 send accountant","tax time receipt hunting nightmare gotta organize that paper trail fr, adulting is tedious send accountant",fr,I need to organize my receipts for taxes.,neutral,high,new_raw_parallel,synthetic,,clean,True
4338,tea brewing smells so cozy & calming ✨🍵 herbal hug in a mug vibes fr 🙏 relaxing ritual,tea brewing smells so cozy calming herbal hug in a mug vibes fr relaxing ritual,vibes|fr,I love the smell of brewing tea.,neutral,high,new_raw_parallel,synthetic,,clean,True
4339,tea ceremony vibes = peak zen ritual ✨🍵 mindful & present w tea? calming af 🙏 intentional pause,tea ceremony vibes peak zen ritual mindful present w tea? calming af intentional pause,vibes|peak|w,I enjoy mindful tea ceremonies.,positive,high,new_raw_parallel,synthetic,,clean,True
4340,tea tastin vibes? 🍵 lets sip fancy fr king/queen 🙏 zen adventure,tea tastin vibes? lets sip fancy fr king queen zen adventure,vibes|queen|king|fr,Let's go to a tea tasting.,positive,high,new_raw_parallel,synthetic,,clean,True
4341,teaching board game rules to ppl with zero attention span is my personal hell 🔥😩 its giving 'herding cats but with more dice rolls' 🎲🐱 send patience,teaching board game rules to ppl with zero attention span is my personal hell its giving 'herding cats but with more dice rolls' send patience,giving,Trying to explain the rules of a complex board game to impatient beginners can quickly devolve into chaos and frustration.,neutral,high,new_raw_parallel,synthetic,,clean,True
4342,"team ain't collaboratin enough fr 😩 need stronger teamwork vibes, sync up ppl 🙏 break down silos NOW","team ain't collaboratin enough fr need stronger teamwork vibes, sync up ppl break down silos now",vibes|fr,This needs stronger team collaboration.,neutral,high,new_raw_parallel,synthetic,,clean,True
4343,"team comms weak af rn 😩 need better info flow fr, sync up ppl 🙏 talk to each other!","team comms weak af rn need better info flow fr, sync up ppl talk to each other",fr|rn,This needs better team communication.,neutral,high,new_raw_parallel,synthetic,,clean,True
4344,"team gotta be LOCKED IN together fr 🙏 strong cohesion needed, move as one unit ✨🤝 synchronize","team gotta be locked in together fr strong cohesion needed, move as one unit synchronize",locked in|fr,This requires strong team cohesion.,positive,high,new_raw_parallel,synthetic,,clean,True
4346,"team gotta have each others backs HARD fr 🙏 unwavering support needed, solidarity essential ✨🤝 ride together","team gotta have each others backs hard fr unwavering support needed, solidarity essential ride together",fr,This requires unwavering team support.,neutral,high,new_raw_parallel,synthetic,,clean,True
4347,"team gotta have unwavering loyalty fr 🙏 ride or die for the squad king/queen, unity essential ✨💯 solid bond","team gotta have unwavering loyalty fr ride or die for the squad king queen, unity essential solid bond",queen|king|fr,This requires unwavering team loyalty.,positive,high,new_raw_parallel,synthetic,,clean,True
4348,"team gotta stick together like glue fr 🙏 cohesion needed, unified front queen/king ✨🤝 team spirit","team gotta stick together like glue fr cohesion needed, unified front queen king team spirit",queen|king|fr,This requires team cohesion.,positive,high,new_raw_parallel,synthetic,,clean,True
4349,"team gotta vibe well for this to work fr 🙏 strong team dynamics needed, cohesion is key ✨🤝 group energy","team gotta vibe well for this to work fr strong team dynamics needed, cohesion is key group energy",vibe|fr,This requires strong team dynamics.,neutral,high,new_raw_parallel,synthetic,,clean,True
4353,team's dedication and commitment to excellence led to an amazing product ✨💅 we ate,team's dedication and commitment to excellence led to an amazing product we ate,ate,The team's dedication and commitment to excellence resulted in a product that exceeded all expectations and received widespread acclaim.,positive,high,new_raw_parallel,synthetic,,clean,True
4354,"teams ain't talking enough fr 😩 better inter-team comms needed, sync up ppl 🙏 break down silos 2.0","teams ain't talking enough fr better inter-team comms needed, sync up ppl break down silos 2.0",fr,This needs better inter-team communication.,neutral,high,new_raw_parallel,synthetic,,clean,True
4355,"teams needa talk TO each other more fr 😩 improve inter-team comms, sync up ppl 🙏 stop the silos","teams needa talk to each other more fr improve inter-team comms, sync up ppl stop the silos",fr,This needs better inter-team communication.,neutral,high,new_raw_parallel,synthetic,,clean,True
4356,teamwork and collab led to groundbreaking solutions ✨💅 we ate,teamwork and collab led to groundbreaking solutions we ate,ate,"The collaborative spirit within the team fostered creativity and innovation, leading to the development of groundbreaking solutions.",positive,high,new_raw_parallel,synthetic,,clean,True
4357,tech breaks & shes CHILL?? ✨💻 calm tech fixer queen doesnt panic 🙏 solves it logically,tech breaks shes chill. calm tech fixer queen doesnt panic solves it logically,queen|chill,She handles technology issues calmly.,positive,high,new_raw_parallel,synthetic,,clean,True
4358,teleported out my life like a glitchy NPC,teleported out my life like a glitchy npc,npc,You just left.,negative,high,new_raw_parallel,synthetic,,clean,True
4360,tense meeting but she's unbothered?? ✨💼 composed queen handles corporate drama well 🙏 professional goals,tense meeting but she's unbothered. composed queen handles corporate drama well professional goals,queen,She remains composed in tense meetings.,positive,high,new_raw_parallel,synthetic,,clean,True
